# Latitude   Longitude    X             Y            Z         Velocity     Azimuth      Mag_percent
-4.00753e+01 1.75342e+02 1.00000e+01 1.40000e+02 1.55000e+02 8.46000e+00 -1.05400e+01 6.90000e-02
-4.01968e+01 1.75516e+02 3.00000e+01 1.40000e+02 1.55000e+02 8.35000e+00 -7.70000e+00 5.00000e-03
-4.03181e+01 1.75690e+02 5.00000e+01 1.40000e+02 1.55000e+02 8.34000e+00 4.50000e+01 0.00000e+00
-4.04391e+01 1.75864e+02 7.00000e+01 1.40000e+02 1.55000e+02 8.34000e+00 4.50000e+01 0.00000e+00
-4.05598e+01 1.76039e+02 9.00000e+01 1.40000e+02 1.55000e+02 8.34000e+00 4.50000e+01 0.00000e+00
-4.07403e+01 1.76303e+02 1.20000e+02 1.40000e+02 1.55000e+02 8.36000e+00 4.50000e+01 0.00000e+00
-3.91692e+01 1.73408e+02 -1.80000e+02 1.80000e+02 1.55000e+02 8.24000e+00 4.50000e+01 0.00000e+00
-3.93866e+01 1.73702e+02 -1.45000e+02 1.80000e+02 1.55000e+02 8.19000e+00 -2.47100e+01 0.00000e+00
-3.95415e+01 1.73913e+02 -1.20000e+02 1.80000e+02 1.55000e+02 8.32000e+00 4.46200e+01 5.01000e-01
-3.96960e+01 1.74124e+02 -9.50000e+01 1.80000e+02 1.55000e+02 8.77000e+00 4.93900e+01 9.69000e-01
-3.98501e+01 1.74337e+02 -7.00000e+01 1.80000e+02 1.55000e+02 8.27000e+00 9.40500e+01 5.49000e-01
-3.99731e+01 1.74508e+02 -5.00000e+01 1.80000e+02 1.55000e+02 8.68000e+00 -4.20500e+01 7.71000e-01
-4.00959e+01 1.74680e+02 -3.00000e+01 1.80000e+02 1.55000e+02 8.74000e+00 -3.47700e+01 8.57000e-01
-4.02184e+01 1.74852e+02 -1.00000e+01 1.80000e+02 1.55000e+02 8.72000e+00 -2.80700e+01 4.34000e-01
-4.03406e+01 1.75024e+02 1.00000e+01 1.80000e+02 1.55000e+02 8.48000e+00 -2.93100e+01 1.09000e-01
-4.04626e+01 1.75198e+02 3.00000e+01 1.80000e+02 1.55000e+02 8.35000e+00 4.50000e+01 0.00000e+00
-4.05843e+01 1.75372e+02 5.00000e+01 1.80000e+02 1.55000e+02 8.34000e+00 4.50000e+01 0.00000e+00
-4.07058e+01 1.75547e+02 7.00000e+01 1.80000e+02 1.55000e+02 8.34000e+00 4.50000e+01 0.00000e+00
-4.08269e+01 1.75722e+02 9.00000e+01 1.80000e+02 1.55000e+02 8.34000e+00 4.50000e+01 0.00000e+00
-4.10082e+01 1.75986e+02 1.20000e+02 1.80000e+02 1.55000e+02 8.35000e+00 4.50000e+01 0.00000e+00
-3.73243e+01 1.75590e+02 -1.80000e+02 -1.00000e+02 1.85000e+02 8.19000e+00 7.60800e+01 1.09000e-01
-3.75362e+01 1.75883e+02 -1.45000e+02 -1.00000e+02 1.85000e+02 8.20000e+00 1.35900e+01 7.60000e-02
-3.76872e+01 1.76093e+02 -1.20000e+02 -1.00000e+02 1.85000e+02 8.57000e+00 5.00000e-03 6.55000e-01
-3.78378e+01 1.76304e+02 -9.50000e+01 -1.00000e+02 1.85000e+02 8.85000e+00 -1.50800e+00 8.44000e-01
-3.79880e+01 1.76516e+02 -7.00000e+01 -1.00000e+02 1.85000e+02 8.55000e+00 -3.07400e+00 3.06000e-01
-3.81078e+01 1.76686e+02 -5.00000e+01 -1.00000e+02 1.85000e+02 8.70000e+00 -6.86100e+00 1.12200e+00
-3.82275e+01 1.76857e+02 -3.00000e+01 -1.00000e+02 1.85000e+02 8.57000e+00 1.12900e+01 1.96000e-01
-3.83468e+01 1.77028e+02 -1.00000e+01 -1.00000e+02 1.85000e+02 8.42000e+00 4.75500e+01 1.17000e-01
-3.84659e+01 1.77200e+02 1.00000e+01 -1.00000e+02 1.85000e+02 8.42000e+00 5.63100e+01 8.00000e-03
-3.85848e+01 1.77372e+02 3.00000e+01 -1.00000e+02 1.85000e+02 8.42000e+00 4.50000e+01 0.00000e+00
-3.87033e+01 1.77545e+02 5.00000e+01 -1.00000e+02 1.85000e+02 8.42000e+00 4.50000e+01 0.00000e+00
-3.88216e+01 1.77719e+02 7.00000e+01 -1.00000e+02 1.85000e+02 8.42000e+00 4.50000e+01 0.00000e+00
-3.89397e+01 1.77893e+02 9.00000e+01 -1.00000e+02 1.85000e+02 8.42000e+00 4.50000e+01 0.00000e+00
-3.91162e+01 1.78155e+02 1.20000e+02 -1.00000e+02 1.85000e+02 8.42000e+00 4.50000e+01 0.00000e+00
-3.75904e+01 1.75285e+02 -1.80000e+02 -6.00000e+01 1.85000e+02 8.27000e+00 9.89400e+01 1.00000e-02
-3.78031e+01 1.75578e+02 -1.45000e+02 -6.00000e+01 1.85000e+02 8.33000e+00 8.60100e+01 6.30000e-02
-3.79546e+01 1.75788e+02 -1.20000e+02 -6.00000e+01 1.85000e+02 8.64000e+00 1.32400e+02 6.18000e-01
-3.81057e+01 1.76000e+02 -9.50000e+01 -6.00000e+01 1.85000e+02 8.57000e+00 1.24800e+01 1.62200e+00
-3.82565e+01 1.76212e+02 -7.00000e+01 -6.00000e+01 1.85000e+02 8.73000e+00 4.44100e+01 2.36500e+00
-3.83768e+01 1.76382e+02 -5.00000e+01 -6.00000e+01 1.85000e+02 8.86000e+00 5.05400e+01 1.10500e+00
-3.84968e+01 1.76553e+02 -3.00000e+01 -6.00000e+01 1.85000e+02 8.58000e+00 5.79600e+01 2.01000e-01
-3.86166e+01 1.76724e+02 -1.00000e+01 -6.00000e+01 1.85000e+02 8.46000e+00 7.50400e+01 7.30000e-02
-3.87362e+01 1.76896e+02 1.00000e+01 -6.00000e+01 1.85000e+02 8.43000e+00 4.50000e+01 0.00000e+00
-3.88554e+01 1.77069e+02 3.00000e+01 -6.00000e+01 1.85000e+02 8.42000e+00 4.50000e+01 0.00000e+00
-3.89745e+01 1.77242e+02 5.00000e+01 -6.00000e+01 1.85000e+02 8.42000e+00 4.50000e+01 0.00000e+00
-3.90932e+01 1.77416e+02 7.00000e+01 -6.00000e+01 1.85000e+02 8.42000e+00 4.50000e+01 0.00000e+00
-3.92117e+01 1.77590e+02 9.00000e+01 -6.00000e+01 1.85000e+02 8.42000e+00 4.50000e+01 0.00000e+00
-3.93889e+01 1.77852e+02 1.20000e+02 -6.00000e+01 1.85000e+02 8.42000e+00 4.50000e+01 0.00000e+00
-3.77894e+01 1.75055e+02 -1.80000e+02 -3.00000e+01 1.85000e+02 8.28000e+00 1.50800e+01 8.00000e-03
-3.80027e+01 1.75348e+02 -1.45000e+02 -3.00000e+01 1.85000e+02 8.18000e+00 1.34100e+02 1.42000e-01
-3.81546e+01 1.75558e+02 -1.20000e+02 -3.00000e+01 1.85000e+02 8.46000e+00 -3.80400e+01 9.19000e-01
-3.83062e+01 1.75770e+02 -9.50000e+01 -3.00000e+01 1.85000e+02 8.81000e+00 3.01200e+01 1.73600e+00
-3.84573e+01 1.75982e+02 -7.00000e+01 -3.00000e+01 1.85000e+02 8.67000e+00 4.17400e+01 2.74500e+00
-3.85780e+01 1.76152e+02 -5.00000e+01 -3.00000e+01 1.85000e+02 8.95000e+00 5.49500e+01 1.20600e+00
-3.86983e+01 1.76323e+02 -3.00000e+01 -3.00000e+01 1.85000e+02 8.64000e+00 4.44900e+01 2.62000e-01
-3.88185e+01 1.76495e+02 -1.00000e+01 -3.00000e+01 1.85000e+02 8.46000e+00 6.63800e+01 8.70000e-02
-3.89383e+01 1.76667e+02 1.00000e+01 -3.00000e+01 1.85000e+02 8.43000e+00 4.99400e+01 1.50000e-02
-3.90579e+01 1.76839e+02 3.00000e+01 -3.00000e+01 1.85000e+02 8.42000e+00 4.50000e+01 0.00000e+00
-3.91773e+01 1.77013e+02 5.00000e+01 -3.00000e+01 1.85000e+02 8.42000e+00 4.50000e+01 0.00000e+00
-3.92964e+01 1.77187e+02 7.00000e+01 -3.00000e+01 1.85000e+02 8.42000e+00 4.50000e+01 0.00000e+00
-3.94152e+01 1.77361e+02 9.00000e+01 -3.00000e+01 1.85000e+02 8.42000e+00 4.50000e+01 0.00000e+00
-3.95929e+01 1.77624e+02 1.20000e+02 -3.00000e+01 1.85000e+02 8.42000e+00 4.50000e+01 0.00000e+00
-3.79880e+01 1.74823e+02 -1.80000e+02 0.00000e+00 1.85000e+02 8.28000e+00 1.13300e+02 0.00000e+00
-3.82019e+01 1.75117e+02 -1.45000e+02 0.00000e+00 1.85000e+02 8.19000e+00 -4.48900e+01 1.15000e-01
-3.83542e+01 1.75327e+02 -1.20000e+02 0.00000e+00 1.85000e+02 8.51000e+00 1.26600e+02 5.00000e-01
-3.85062e+01 1.75538e+02 -9.50000e+01 0.00000e+00 1.85000e+02 8.78000e+00 3.70800e+01 1.96000e+00
-3.86577e+01 1.75751e+02 -7.00000e+01 0.00000e+00 1.85000e+02 8.61000e+00 4.47800e+01 2.86700e+00
-3.87787e+01 1.75921e+02 -5.00000e+01 0.00000e+00 1.85000e+02 8.78000e+00 3.79100e+01 8.21000e-01
-3.88994e+01 1.76092e+02 -3.00000e+01 0.00000e+00 1.85000e+02 8.52000e+00 1.91800e+01 9.70000e-02
-3.90199e+01 1.76264e+02 -1.00000e+01 0.00000e+00 1.85000e+02 8.49000e+00 4.76500e+01 2.80000e-02
-3.91401e+01 1.76436e+02 1.00000e+01 0.00000e+00 1.85000e+02 8.43000e+00 4.60000e+01 1.40000e-02
-3.92600e+01 1.76609e+02 3.00000e+01 0.00000e+00 1.85000e+02 8.42000e+00 4.50000e+01 0.00000e+00
-3.93797e+01 1.76782e+02 5.00000e+01 0.00000e+00 1.85000e+02 8.42000e+00 4.50000e+01 0.00000e+00
-3.94991e+01 1.76956e+02 7.00000e+01 0.00000e+00 1.85000e+02 8.42000e+00 4.50000e+01 0.00000e+00
-3.96182e+01 1.77131e+02 9.00000e+01 0.00000e+00 1.85000e+02 8.42000e+00 4.50000e+01 0.00000e+00
-3.97964e+01 1.77394e+02 1.20000e+02 0.00000e+00 1.85000e+02 8.42000e+00 4.50000e+01 0.00000e+00
-3.81861e+01 1.74591e+02 -1.80000e+02 3.00000e+01 1.85000e+02 8.28000e+00 4.50000e+01 0.00000e+00
-3.84005e+01 1.74884e+02 -1.45000e+02 3.00000e+01 1.85000e+02 8.21000e+00 -2.75900e+01 3.10000e-02
-3.85533e+01 1.75095e+02 -1.20000e+02 3.00000e+01 1.85000e+02 8.64000e+00 -2.84100e+01 2.36000e-01
-3.87057e+01 1.75306e+02 -9.50000e+01 3.00000e+01 1.85000e+02 8.60000e+00 3.25800e+01 1.65900e+00
-3.88577e+01 1.75518e+02 -7.00000e+01 3.00000e+01 1.85000e+02 8.70000e+00 3.72100e+01 1.09700e+00
-3.89790e+01 1.75689e+02 -5.00000e+01 3.00000e+01 1.85000e+02 8.68000e+00 1.74800e+01 5.63000e-01
-3.91000e+01 1.75860e+02 -3.00000e+01 3.00000e+01 1.85000e+02 8.61000e+00 1.05400e+01 1.54000e-01
-3.92208e+01 1.76032e+02 -1.00000e+01 3.00000e+01 1.85000e+02 8.49000e+00 -1.36700e+01 2.00000e-03
-3.93413e+01 1.76204e+02 1.00000e+01 3.00000e+01 1.85000e+02 8.43000e+00 4.50000e+01 0.00000e+00
-3.94616e+01 1.76377e+02 3.00000e+01 3.00000e+01 1.85000e+02 8.42000e+00 4.50000e+01 0.00000e+00
-3.95816e+01 1.76551e+02 5.00000e+01 3.00000e+01 1.85000e+02 8.42000e+00 4.50000e+01 0.00000e+00
-3.97014e+01 1.76725e+02 7.00000e+01 3.00000e+01 1.85000e+02 8.42000e+00 4.50000e+01 0.00000e+00
-3.98208e+01 1.76899e+02 9.00000e+01 3.00000e+01 1.85000e+02 8.42000e+00 4.50000e+01 0.00000e+00
-3.99995e+01 1.77162e+02 1.20000e+02 3.00000e+01 1.85000e+02 8.42000e+00 4.50000e+01 0.00000e+00
-3.83837e+01 1.74357e+02 -1.80000e+02 6.00000e+01 1.85000e+02 8.28000e+00 4.50000e+01 0.00000e+00
-3.85988e+01 1.74650e+02 -1.45000e+02 6.00000e+01 1.85000e+02 8.28000e+00 -3.58500e+01 7.70000e-02
-3.87519e+01 1.74861e+02 -1.20000e+02 6.00000e+01 1.85000e+02 8.54000e+00 -2.37700e+01 5.94000e-01
-3.89047e+01 1.75072e+02 -9.50000e+01 6.00000e+01 1.85000e+02 8.61000e+00 2.63700e+01 4.19000e-01
-3.90571e+01 1.75285e+02 -7.00000e+01 6.00000e+01 1.85000e+02 8.58000e+00 2.53700e+01 7.93000e-01
-3.91788e+01 1.75456e+02 -5.00000e+01 6.00000e+01 1.85000e+02 8.62000e+00 -3.32700e+01 3.58000e-01
-3.93001e+01 1.75627e+02 -3.00000e+01 6.00000e+01 1.85000e+02 8.66000e+00 -2.74900e+01 2.43000e-01
-3.94213e+01 1.75799e+02 -1.00000e+01 6.00000e+01 1.85000e+02 8.52000e+00 -1.05900e+01 5.60000e-02
-3.95421e+01 1.75971e+02 1.00000e+01 6.00000e+01 1.85000e+02 8.43000e+00 4.50000e+01 0.00000e+00
-3.96628e+01 1.76144e+02 3.00000e+01 6.00000e+01 1.85000e+02 8.42000e+00 4.50000e+01 0.00000e+00
-3.97831e+01 1.76318e+02 5.00000e+01 6.00000e+01 1.85000e+02 8.42000e+00 4.50000e+01 0.00000e+00
-3.99032e+01 1.76492e+02 7.00000e+01 6.00000e+01 1.85000e+02 8.42000e+00 4.50000e+01 0.00000e+00
-4.00230e+01 1.76667e+02 9.00000e+01 6.00000e+01 1.85000e+02 8.42000e+00 4.50000e+01 0.00000e+00
-4.02022e+01 1.76930e+02 1.20000e+02 6.00000e+01 1.85000e+02 8.42000e+00 4.50000e+01 0.00000e+00
-3.86464e+01 1.74043e+02 -1.80000e+02 1.00000e+02 1.85000e+02 8.28000e+00 4.50000e+01 0.00000e+00
-3.88623e+01 1.74336e+02 -1.45000e+02 1.00000e+02 1.85000e+02 8.34000e+00 -3.61200e+01 4.10000e-02
-3.90160e+01 1.74547e+02 -1.20000e+02 1.00000e+02 1.85000e+02 8.76000e+00 2.01500e+01 5.79000e-01
-3.91694e+01 1.74759e+02 -9.50000e+01 1.00000e+02 1.85000e+02 8.55000e+00 1.98700e+01 1.09100e+00
-3.93223e+01 1.74971e+02 -7.00000e+01 1.00000e+02 1.85000e+02 8.59000e+00 5.04600e+00 9.47000e-01
-3.94444e+01 1.75142e+02 -5.00000e+01 1.00000e+02 1.85000e+02 8.65000e+00 -3.42800e+01 4.51000e-01
-3.95663e+01 1.75314e+02 -3.00000e+01 1.00000e+02 1.85000e+02 8.67000e+00 -1.81800e+01 3.04000e-01
-3.96878e+01 1.75485e+02 -1.00000e+01 1.00000e+02 1.85000e+02 8.53000e+00 -6.69400e+00 9.60000e-02
-3.98092e+01 1.75658e+02 1.00000e+01 1.00000e+02 1.85000e+02 8.43000e+00 -6.82100e+00 3.00000e-03
-3.99302e+01 1.75831e+02 3.00000e+01 1.00000e+02 1.85000e+02 8.42000e+00 4.50000e+01 0.00000e+00
-4.00510e+01 1.76005e+02 5.00000e+01 1.00000e+02 1.85000e+02 8.42000e+00 4.50000e+01 0.00000e+00
-4.01715e+01 1.76179e+02 7.00000e+01 1.00000e+02 1.85000e+02 8.42000e+00 4.50000e+01 0.00000e+00
-4.02918e+01 1.76354e+02 9.00000e+01 1.00000e+02 1.85000e+02 8.42000e+00 4.50000e+01 0.00000e+00
-4.04716e+01 1.76618e+02 1.20000e+02 1.00000e+02 1.85000e+02 8.42000e+00 4.50000e+01 0.00000e+00
-3.89082e+01 1.73727e+02 -1.80000e+02 1.40000e+02 1.85000e+02 8.28000e+00 4.50000e+01 0.00000e+00
-3.91249e+01 1.74020e+02 -1.45000e+02 1.40000e+02 1.85000e+02 8.28000e+00 3.35800e+01 5.00000e-03
-3.92792e+01 1.74231e+02 -1.20000e+02 1.40000e+02 1.85000e+02 8.98000e+00 4.06600e+01 7.26000e-01
-3.94331e+01 1.74443e+02 -9.50000e+01 1.40000e+02 1.85000e+02 8.64000e+00 2.75500e+01 7.63000e-01
-3.95867e+01 1.74655e+02 -7.00000e+01 1.40000e+02 1.85000e+02 8.54000e+00 -3.97000e+01 8.08000e-01
-3.97092e+01 1.74826e+02 -5.00000e+01 1.40000e+02 1.85000e+02 8.64000e+00 1.27800e+02 6.83000e-01
-3.98315e+01 1.74998e+02 -3.00000e+01 1.40000e+02 1.85000e+02 8.58000e+00 1.28900e+02 1.90000e-01
-3.99535e+01 1.75170e+02 -1.00000e+01 1.40000e+02 1.85000e+02 8.50000e+00 -2.02200e+01 1.10000e-02
-4.00753e+01 1.75342e+02 1.00000e+01 1.40000e+02 1.85000e+02 8.43000e+00 4.50000e+01 0.00000e+00
-4.01968e+01 1.75516e+02 3.00000e+01 1.40000e+02 1.85000e+02 8.42000e+00 4.50000e+01 0.00000e+00
-4.03181e+01 1.75690e+02 5.00000e+01 1.40000e+02 1.85000e+02 8.42000e+00 4.50000e+01 0.00000e+00
-4.04391e+01 1.75864e+02 7.00000e+01 1.40000e+02 1.85000e+02 8.42000e+00 4.50000e+01 0.00000e+00
-4.05598e+01 1.76039e+02 9.00000e+01 1.40000e+02 1.85000e+02 8.42000e+00 4.50000e+01 0.00000e+00
-4.07403e+01 1.76303e+02 1.20000e+02 1.40000e+02 1.85000e+02 8.42000e+00 4.50000e+01 0.00000e+00
-3.91692e+01 1.73408e+02 -1.80000e+02 1.80000e+02 1.85000e+02 8.28000e+00 4.50000e+01 0.00000e+00
-3.93866e+01 1.73702e+02 -1.45000e+02 1.80000e+02 1.85000e+02 8.24000e+00 -4.24300e+01 1.00000e-03
-3.95415e+01 1.73913e+02 -1.20000e+02 1.80000e+02 1.85000e+02 8.64000e+00 4.28000e+01 4.50000e-01
-3.96960e+01 1.74124e+02 -9.50000e+01 1.80000e+02 1.85000e+02 8.48000e+00 6.86100e+01 4.81000e-01
-3.98501e+01 1.74337e+02 -7.00000e+01 1.80000e+02 1.85000e+02 8.81000e+00 -2.94200e+01 5.11000e-01
-3.99731e+01 1.74508e+02 -5.00000e+01 1.80000e+02 1.85000e+02 8.86000e+00 -2.72700e+01 5.88000e-01
-4.00959e+01 1.74680e+02 -3.00000e+01 1.80000e+02 1.85000e+02 8.68000e+00 -2.78900e+01 3.10000e-01
-4.02184e+01 1.74852e+02 -1.00000e+01 1.80000e+02 1.85000e+02 8.52000e+00 -2.87000e+01 5.90000e-02
-4.03406e+01 1.75024e+02 1.00000e+01 1.80000e+02 1.85000e+02 8.43000e+00 4.50000e+01 0.00000e+00
-4.04626e+01 1.75198e+02 3.00000e+01 1.80000e+02 1.85000e+02 8.42000e+00 4.50000e+01 0.00000e+00
-4.05843e+01 1.75372e+02 5.00000e+01 1.80000e+02 1.85000e+02 8.42000e+00 4.50000e+01 0.00000e+00
-4.07058e+01 1.75547e+02 7.00000e+01 1.80000e+02 1.85000e+02 8.42000e+00 4.50000e+01 0.00000e+00
-4.08269e+01 1.75722e+02 9.00000e+01 1.80000e+02 1.85000e+02 8.42000e+00 4.50000e+01 0.00000e+00
-4.10082e+01 1.75986e+02 1.20000e+02 1.80000e+02 1.85000e+02 8.42000e+00 4.50000e+01 0.00000e+00
-3.73243e+01 1.75590e+02 -1.80000e+02 -1.00000e+02 2.25000e+02 8.36000e+00 7.05600e+01 8.20000e-02
-3.75362e+01 1.75883e+02 -1.45000e+02 -1.00000e+02 2.25000e+02 8.49000e+00 6.41900e+01 2.79000e-01
-3.76872e+01 1.76093e+02 -1.20000e+02 -1.00000e+02 2.25000e+02 8.86000e+00 6.60100e+01 2.78000e-01
-3.78378e+01 1.76304e+02 -9.50000e+01 -1.00000e+02 2.25000e+02 8.59000e+00 6.95200e+01 4.60000e-01
-3.79880e+01 1.76516e+02 -7.00000e+01 -1.00000e+02 2.25000e+02 8.71000e+00 -8.46000e+00 1.01800e+00
-3.81078e+01 1.76686e+02 -5.00000e+01 -1.00000e+02 2.25000e+02 8.62000e+00 1.47100e+01 2.76000e-01
-3.82275e+01 1.76857e+02 -3.00000e+01 -1.00000e+02 2.25000e+02 8.54000e+00 3.87000e+01 1.01000e-01
-3.83468e+01 1.77028e+02 -1.00000e+01 -1.00000e+02 2.25000e+02 8.56000e+00 5.63800e+01 5.00000e-03
-3.84659e+01 1.77200e+02 1.00000e+01 -1.00000e+02 2.25000e+02 8.56000e+00 4.50000e+01 0.00000e+00
-3.85848e+01 1.77372e+02 3.00000e+01 -1.00000e+02 2.25000e+02 8.56000e+00 4.50000e+01 0.00000e+00
-3.87033e+01 1.77545e+02 5.00000e+01 -1.00000e+02 2.25000e+02 8.56000e+00 4.50000e+01 0.00000e+00
-3.88216e+01 1.77719e+02 7.00000e+01 -1.00000e+02 2.25000e+02 8.56000e+00 4.50000e+01 0.00000e+00
-3.89397e+01 1.77893e+02 9.00000e+01 -1.00000e+02 2.25000e+02 8.56000e+00 4.50000e+01 0.00000e+00
-3.91162e+01 1.78155e+02 1.20000e+02 -1.00000e+02 2.25000e+02 8.56000e+00 4.50000e+01 0.00000e+00
-3.75904e+01 1.75285e+02 -1.80000e+02 -6.00000e+01 2.25000e+02 8.41000e+00 1.05800e+02 1.00000e-02
-3.78031e+01 1.75578e+02 -1.45000e+02 -6.00000e+01 2.25000e+02 8.48000e+00 1.28100e+02 7.40000e-02
-3.79546e+01 1.75788e+02 -1.20000e+02 -6.00000e+01 2.25000e+02 8.69000e+00 3.15000e+01 1.76000e-01
-3.81057e+01 1.76000e+02 -9.50000e+01 -6.00000e+01 2.25000e+02 8.67000e+00 5.14700e+01 1.78400e+00
-3.82565e+01 1.76212e+02 -7.00000e+01 -6.00000e+01 2.25000e+02 8.75000e+00 4.28400e+01 1.04300e+00
-3.83768e+01 1.76382e+02 -5.00000e+01 -6.00000e+01 2.25000e+02 8.73000e+00 4.07100e+01 3.81000e-01
-3.84968e+01 1.76553e+02 -3.00000e+01 -6.00000e+01 2.25000e+02 8.55000e+00 7.52600e+01 8.50000e-02
-3.86166e+01 1.76724e+02 -1.00000e+01 -6.00000e+01 2.25000e+02 8.56000e+00 4.50000e+01 0.00000e+00
-3.87362e+01 1.76896e+02 1.00000e+01 -6.00000e+01 2.25000e+02 8.56000e+00 4.50000e+01 0.00000e+00
-3.88554e+01 1.77069e+02 3.00000e+01 -6.00000e+01 2.25000e+02 8.56000e+00 4.50000e+01 0.00000e+00
-3.89745e+01 1.77242e+02 5.00000e+01 -6.00000e+01 2.25000e+02 8.56000e+00 4.50000e+01 0.00000e+00
-3.90932e+01 1.77416e+02 7.00000e+01 -6.00000e+01 2.25000e+02 8.56000e+00 4.50000e+01 0.00000e+00
-3.92117e+01 1.77590e+02 9.00000e+01 -6.00000e+01 2.25000e+02 8.56000e+00 4.50000e+01 0.00000e+00
-3.93889e+01 1.77852e+02 1.20000e+02 -6.00000e+01 2.25000e+02 8.56000e+00 4.50000e+01 0.00000e+00
-3.77894e+01 1.75055e+02 -1.80000e+02 -3.00000e+01 2.25000e+02 8.42000e+00 3.87100e+01 1.00000e-03
-3.80027e+01 1.75348e+02 -1.45000e+02 -3.00000e+01 2.25000e+02 8.47000e+00 6.05800e+01 3.90000e-02
-3.81546e+01 1.75558e+02 -1.20000e+02 -3.00000e+01 2.25000e+02 8.65000e+00 7.62000e+01 1.64000e-01
-3.83062e+01 1.75770e+02 -9.50000e+01 -3.00000e+01 2.25000e+02 8.85000e+00 3.04900e+01 9.18000e-01
-3.84573e+01 1.75982e+02 -7.00000e+01 -3.00000e+01 2.25000e+02 8.79000e+00 6.73000e+01 3.33000e-01
-3.85780e+01 1.76152e+02 -5.00000e+01 -3.00000e+01 2.25000e+02 8.67000e+00 5.13500e+01 3.14000e-01
-3.86983e+01 1.76323e+02 -3.00000e+01 -3.00000e+01 2.25000e+02 8.59000e+00 5.64900e+01 1.60000e-02
-3.88185e+01 1.76495e+02 -1.00000e+01 -3.00000e+01 2.25000e+02 8.56000e+00 4.50000e+01 0.00000e+00
-3.89383e+01 1.76667e+02 1.00000e+01 -3.00000e+01 2.25000e+02 8.56000e+00 4.50000e+01 0.00000e+00
-3.90579e+01 1.76839e+02 3.00000e+01 -3.00000e+01 2.25000e+02 8.56000e+00 4.50000e+01 0.00000e+00
-3.91773e+01 1.77013e+02 5.00000e+01 -3.00000e+01 2.25000e+02 8.56000e+00 4.50000e+01 0.00000e+00
-3.92964e+01 1.77187e+02 7.00000e+01 -3.00000e+01 2.25000e+02 8.56000e+00 4.50000e+01 0.00000e+00
-3.94152e+01 1.77361e+02 9.00000e+01 -3.00000e+01 2.25000e+02 8.56000e+00 4.50000e+01 0.00000e+00
-3.95929e+01 1.77624e+02 1.20000e+02 -3.00000e+01 2.25000e+02 8.56000e+00 4.50000e+01 0.00000e+00
-3.79880e+01 1.74823e+02 -1.80000e+02 0.00000e+00 2.25000e+02 8.42000e+00 4.50000e+01 0.00000e+00
-3.82019e+01 1.75117e+02 -1.45000e+02 0.00000e+00 2.25000e+02 8.62000e+00 2.25100e+01 2.95000e-01
-3.83542e+01 1.75327e+02 -1.20000e+02 0.00000e+00 2.25000e+02 8.80000e+00 2.18500e+01 2.80000e-01
-3.85062e+01 1.75538e+02 -9.50000e+01 0.00000e+00 2.25000e+02 8.57000e+00 4.93100e+01 6.15000e-01
-3.86577e+01 1.75751e+02 -7.00000e+01 0.00000e+00 2.25000e+02 8.69000e+00 4.27900e+01 2.80000e-01
-3.87787e+01 1.75921e+02 -5.00000e+01 0.00000e+00 2.25000e+02 8.60000e+00 4.41900e+01 1.51000e-01
-3.88994e+01 1.76092e+02 -3.00000e+01 0.00000e+00 2.25000e+02 8.59000e+00 1.24300e+01 1.00000e-03
-3.90199e+01 1.76264e+02 -1.00000e+01 0.00000e+00 2.25000e+02 8.56000e+00 4.50000e+01 0.00000e+00
-3.91401e+01 1.76436e+02 1.00000e+01 0.00000e+00 2.25000e+02 8.56000e+00 4.50000e+01 0.00000e+00
-3.92600e+01 1.76609e+02 3.00000e+01 0.00000e+00 2.25000e+02 8.56000e+00 4.50000e+01 0.00000e+00
-3.93797e+01 1.76782e+02 5.00000e+01 0.00000e+00 2.25000e+02 8.56000e+00 4.50000e+01 0.00000e+00
-3.94991e+01 1.76956e+02 7.00000e+01 0.00000e+00 2.25000e+02 8.56000e+00 4.50000e+01 0.00000e+00
-3.96182e+01 1.77131e+02 9.00000e+01 0.00000e+00 2.25000e+02 8.56000e+00 4.50000e+01 0.00000e+00
-3.97964e+01 1.77394e+02 1.20000e+02 0.00000e+00 2.25000e+02 8.56000e+00 4.50000e+01 0.00000e+00
-3.81861e+01 1.74591e+02 -1.80000e+02 3.00000e+01 2.25000e+02 8.42000e+00 4.50000e+01 0.00000e+00
-3.84005e+01 1.74884e+02 -1.45000e+02 3.00000e+01 2.25000e+02 8.56000e+00 3.40000e+01 1.81000e-01
-3.85533e+01 1.75095e+02 -1.20000e+02 3.00000e+01 2.25000e+02 8.83000e+00 2.49400e+01 5.98000e-01
-3.87057e+01 1.75306e+02 -9.50000e+01 3.00000e+01 2.25000e+02 8.75000e+00 3.89500e+01 8.62000e-01
-3.88577e+01 1.75518e+02 -7.00000e+01 3.00000e+01 2.25000e+02 8.60000e+00 5.46700e+01 4.19000e-01
-3.89790e+01 1.75689e+02 -5.00000e+01 3.00000e+01 2.25000e+02 8.64000e+00 -3.73000e+00 1.68000e-01
-3.91000e+01 1.75860e+02 -3.00000e+01 3.00000e+01 2.25000e+02 8.59000e+00 -6.35900e+00 9.00000e-03
-3.92208e+01 1.76032e+02 -1.00000e+01 3.00000e+01 2.25000e+02 8.56000e+00 4.50000e+01 0.00000e+00
-3.93413e+01 1.76204e+02 1.00000e+01 3.00000e+01 2.25000e+02 8.56000e+00 4.50000e+01 0.00000e+00
