publicid,eventtype,origintime,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2019p315560,earthquake,2019-04-27T18:10:47.389Z,2019-05-22T05:39:36.606Z,179.0045776,-37.1343956,5.166627761,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,131,97,73,0.7012701035,276.7683258,1.310736118,0
2019p294795,earthquake,2019-04-20T01:45:46.653Z,2019-05-17T03:41:44.698Z,-179.1800995,-32.64287567,5.431265941,128.775177,mB,,LOCSAT,confirmed,manual,iasp91,44,27,19,3.539608955,181.1989136,1.88028724,0.2318466792
2019p285589,earthquake,2019-04-16T16:01:16.305Z,2019-05-13T04:18:10.730Z,-178.7776489,-32.70505905,5.343404781,12,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,39,32,24,3.510236502,189.4109373,1.956369233,0.1073383558
2019p273377,earthquake,2019-04-12T03:34:32.026Z,2019-05-08T02:45:46.093Z,179.9403076,-33.99568939,5.035198687,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,49,30,22,3.798573971,175.1552944,1.582173402,0
2019p258188,earthquake,2019-04-06T12:42:50.042Z,2019-04-06T12:48:11.583Z,167.19104,-45.37639236,5.211648282,64.47910309,M,,LOCSAT,confirmed,manual,iasp91,27,15,33,0.09219359607,192.6772842,0.4317695704,0
2019p226963,outside of network interest,2019-03-25T23:25:20.870Z,2019-04-04T02:19:18.213Z,-178.4910889,-33.4503746,5.503449048,12,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,42,26,18,4.203896999,200.2945795,1.944738741,0.1999618421
2019p213425,outside of network interest,2019-03-20T23:11:23.855Z,2019-04-01T02:27:32.322Z,-177.3888702,-32.52402496,5.188426162,12,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,19,13,4,3.283572674,218.4910583,2.245272228,0.1469853945
2019p179726,outside of network interest,2019-03-08T11:57:13.977Z,2019-03-19T01:03:26.830Z,-177.3547974,-32.29589462,5.50171733,12,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,47,40,25,3.063074827,217.3362732,1.772932472,0.1293763815
2019p177534,earthquake,2019-03-07T16:29:05.557Z,2019-03-07T16:49:43.044Z,-177.3778992,-32.60002136,5.700998892,33,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,39,31,15,3.359901905,148.9325371,1.365807702,0.127483136
2019p177418,outside of network interest,2019-03-07T15:27:29.879Z,2019-03-15T03:44:26.612Z,-177.7353516,-32.61909103,5.736846286,12,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,49,31,24,3.350224018,210.0074921,2.129808441,0.1135878804
2019p159000,earthquake,2019-02-28T19:55:39.965Z,2019-03-05T04:54:55.764Z,178.8593597,-37.57907867,5.015705829,23.6829567,M,,LOCSAT,confirmed,manual,iasp91,29,18,14,0.4262675345,272.0484314,0.4088951469,0
2019p097738,outside of network interest,2019-02-06T03:54:24.489Z,2019-02-19T02:08:35.111Z,-179.1794739,-32.73262024,5.535781065,33,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,32,24,12,3.624604464,152.6861401,3.79162502,0.123542151
2019p089888,outside of network interest,2019-02-03T06:11:52.162Z,2019-02-18T02:20:16.358Z,-178.6792297,-33.86947632,5.114664972,33,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,50,38,30,4.425895214,198.3218489,1.326195835,0.1388334518
2019p063145,outside of network interest,2019-01-24T08:42:49.568Z,2019-02-10T22:51:20.115Z,-177.90271,-33.02761459,5.162178259,33,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,40,23,9,3.75387311,209.1809082,2.443756899,0.08600945687
2019p060263,outside of network interest,2019-01-23T07:06:56.275Z,2019-02-08T05:09:12.028Z,-178.0365448,-33.36169052,5.390941592,33,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,30,21,10,4.088225842,208.1532061,0.8245581351,0.2124184546
2019p058909,earthquake,2019-01-22T19:05:56.458Z,2019-01-22T19:19:24.421Z,-179.6612701,-32.3775444,5.002390719,311.742157,MLv,,LOCSAT,confirmed,manual,iasp91,44,27,19,3.447738886,177.6329613,1.117424855,0.2435385399
2019p023322,outside of network interest,2019-01-09T15:05:08.447Z,2019-01-31T04:20:47.531Z,-179.2429199,-32.7488327,5.467142729,33,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,34,23,14,3.656551838,159.0470409,1.755326496,0.1860417037
2018p966352,earthquake,2018-12-24T13:12:07.279Z,2019-01-17T04:09:50.148Z,179.7338104,-34.57077789,5.02585496,185.9558716,M,,LOCSAT,confirmed,manual,iasp91,55,39,29,3.201261044,175.7474594,1.58424714,0
2018p945492,outside of network interest,2018-12-16T19:57:46.103Z,2019-01-13T22:33:11.292Z,-179.8592682,-33.49126434,5.009481082,332.6730957,mB,,LOCSAT,confirmed,manual,iasp91,52,32,9,4.328509808,315.6173401,1.584238766,0.361312084
2018p943222,outside of network interest,2018-12-15T23:47:39.609Z,2019-01-11T04:36:48.178Z,-177.8124237,-32.50779724,5.462885172,12,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,31,22,13,3.236806393,209.1128845,1.23075128,0.1987090376
2018p900482,earthquake,2018-11-30T04:17:19.839Z,2018-12-11T22:53:19.596Z,166.5857239,-45.74363327,5.147880152,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,26,15,12,0.4278647304,230.8734055,1.024383095,0
2018p896060,earthquake,2018-11-28T13:00:15.188Z,2018-12-10T00:34:25.715Z,165.4589081,-47.73537445,5.273060639,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,18,10,8,1.778950334,322.6739769,0.8685472167,0
2018p890311,earthquake,2018-11-26T09:57:00.937Z,2018-12-06T22:28:21.730Z,165.5044708,-47.85105515,5.131232833,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,18,12,9,1.867833138,307.6136627,0.9441405441,0
2018p886455,earthquake,2018-11-24T23:42:38.007Z,2018-12-05T04:16:41.209Z,165.4424591,-47.97293472,5.797087519,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,20,13,9,1.995807171,176.0685482,1.332144572,0
2018p829286,earthquake,2018-11-03T20:03:45.651Z,2018-11-06T21:54:29.106Z,-179.3937531,-39.09737778,5.292749494,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,49,35,22,1.942753315,149.1281261,1.464539961,0
2018p816466,earthquake,2018-10-30T02:13:41.648Z,2018-10-30T02:25:59.859Z,175.0074615,-39.03258514,6.157347539,207.1490631,M,,LOCSAT,confirmed,manual,iasp91,66,55,125,0.4606636167,92.28355408,0.4419615841,0
2018p803182,outside of network interest,2018-10-25T04:14:57.724Z,2018-10-29T03:38:16.159Z,-179.3765411,-33.08150864,5.380737591,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,25,16,11,4.006826401,180.7976131,1.947501111,0
2018p752434,earthquake,2018-10-06T09:37:15.892Z,2018-10-08T05:08:06.007Z,167.8302917,-44.43523788,5.159442978,5,ML,operator assigned,LOCSAT,confirmed,manual,iasp91,24,15,13,0.2477799803,213.6900253,0.5994236903,0.198696351
2018p681818,outside of network interest,2018-09-10T06:31:38.863Z,2018-09-19T02:59:45.570Z,-178.1040497,-32.34006119,5.272280165,120,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,43,28,13,3.072295427,201.3783908,1.683415572,0.1721969803
2018p681658,outside of network interest,2018-09-10T05:06:07.703Z,2018-09-10T05:24:14.764Z,-178.4099884,-32.30138779,5.421763125,93.70110321,M,,LOCSAT,confirmed,manual,iasp91,29,16,13,3.058825493,195.1271639,1.429042363,0
2018p681596,outside of network interest,2018-09-10T04:33:08.179Z,2018-09-10T05:36:18.269Z,-177.9925842,-32.33143234,5.088126889,126.0132523,M,,LOCSAT,confirmed,manual,iasp91,96,71,38,3.060253143,203.7525536,1.501022276,0
2018p681569,outside of network interest,2018-09-10T04:18:54.551Z,2018-09-18T23:58:54.500Z,-177.5817719,-32.46209717,6.699091973,126.3617325,M,,LOCSAT,confirmed,manual,iasp91,121,108,80,3.203154802,212.7880249,1.574198633,0
2018p678592,outside of network interest,2018-09-09T01:52:57.342Z,2018-09-09T23:57:05.156Z,-179.6317291,-32.54943466,5.184431829,288.9168701,mB,,LOCSAT,confirmed,manual,iasp91,45,27,10,3.591859818,171.3436031,2.112517195,0.3399964186
2018p675898,earthquake,2018-09-08T01:58:38.490Z,2018-09-10T00:22:45.116Z,-179.6884766,-35.44585419,5.087433564,60,M,operator assigned,LOCSAT,confirmed,manual,iasp91,53,42,32,3.07508564,312.8094482,0.5836482572,0
2018p577142,outside of network interest,2018-08-02T13:01:23.055Z,2018-08-06T02:47:38.882Z,-178.4430237,-34.84807205,5.922524441,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,33,24,18,3.774065018,208.4437194,1.490709947,0
2018p569905,outside of network interest,2018-07-30T20:44:24.621Z,2018-07-30T23:53:27.017Z,-179.7181396,-32.75921631,5.067490564,325.9992676,M,,LOCSAT,confirmed,manual,iasp91,25,18,13,3.812450171,171.5386753,1.385267186,0
2018p546311,earthquake,2018-07-22T03:14:44.634Z,2018-07-22T03:33:44.251Z,173.5365601,-41.2063942,5.210893459,72.5447464,M,,LOCSAT,confirmed,manual,iasp91,34,19,124,0.1190006584,76.93807125,0.6081811938,0
2018p449387,outside of network interest,2018-06-16T06:32:23.837Z,2018-06-17T22:14:37.202Z,-177.4426422,-33.02096939,5.125952174,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,34,22,17,3.769510269,218.1033936,2.557094392,0
2018p408658,outside of network interest,2018-06-01T04:52:31.595Z,2018-06-05T03:29:32.539Z,-178.5927124,-33.24996948,6.008379266,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,57,44,32,4.01705265,197.1185656,1.401999229,0
2018p370469,earthquake,2018-05-18T01:45:29.554Z,2018-05-21T04:43:02.434Z,-178.2952118,-34.67864609,5.889643044,10,M,operator assigned,LOCSAT,confirmed,manual,iasp91,73,54,28,3.980695009,209.6815312,2.676265875,0
2018p370015,earthquake,2018-05-17T21:43:15.040Z,2018-05-21T04:27:30.565Z,-178.7565308,-32.4761734,5.766029837,238.2415314,Mw(mB),,LOCSAT,confirmed,manual,iasp91,42,36,19,3.28360343,189.2081585,1.461910383,0.4
2018p366822,outside of network interest,2018-05-16T17:22:14.312Z,2018-05-21T02:47:14.271Z,-178.5122528,-34.04214478,5.985975513,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,76,63,48,4.361124516,202.2137394,1.319780816,0
2018p277211,earthquake,2018-04-13T13:38:12.066Z,2018-05-08T02:09:05.115Z,178.563797,-35.6841507,5.535686376,183.8565521,M,,LOCSAT,confirmed,manual,iasp91,56,48,25,1.885818601,268.0883026,0.8006525984,0
2018p266243,earthquake,2018-04-09T12:14:23.908Z,2018-04-10T23:26:14.222Z,178.9009399,-37.15131378,5.127689691,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,36,28,22,0.6265274882,269.6116791,0.7361635291,0
2018p169845,outside of network interest,2018-03-04T20:12:31.471Z,2018-03-04T21:50:20.274Z,-179.5481873,-32.88694763,5.127828944,200,M,operator assigned,LOCSAT,confirmed,manual,iasp91,31,26,22,3.873952627,176.5562611,1.769520088,0
2018p130600,earthquake,2018-02-18T07:43:48.127Z,2018-02-26T02:14:03.779Z,176.2995148,-39.94897461,5.156706293,20.59459877,M,,LOCSAT,confirmed,manual,iasp91,52,42,30,0.08451954275,35.92392731,0.5956883196,0
2018p070552,earthquake,2018-01-27T02:30:31.998Z,2018-01-27T02:47:04.866Z,173.9745789,-40.34011459,5.058599965,123.5536194,M,,LOCSAT,confirmed,manual,iasp91,55,48,36,0.4628734589,109.5946655,0.5355115496,0
2017p911983,outside of network interest,2017-12-04T10:24:01.864Z,2017-12-05T04:16:43.596Z,-178.2993774,-33.09332275,5.086341971,12,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,82,50,37,3.833158493,200.8705859,2.47492651,0.1579239226
2017p910827,outside of network interest,2017-12-04T00:08:07.201Z,2017-12-05T02:26:14.280Z,-178.1451111,-32.90558243,5.650779165,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,93,82,61,3.637262583,171.0237362,1.431335498,0
2017p885383,earthquake,2017-11-24T14:11:34.826Z,2017-11-28T03:35:43.676Z,178.869339,-35.17054367,5.141884991,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,45,28,22,2.42971611,290.7936554,1.645950441,0
2017p884888,outside of network interest,2017-11-24T09:48:01.237Z,2017-11-28T02:32:10.462Z,-178.9552917,-33.98312759,5.208076374,148.2172089,M,,LOCSAT,confirmed,manual,iasp91,107,86,58,4.208168507,159.2044773,2.031725716,0
2017p850605,outside of network interest,2017-11-11T17:22:03.294Z,2017-11-13T00:57:43.569Z,-179.7615356,-34.15345383,5.120937864,88.18572998,M,,LOCSAT,confirmed,manual,iasp91,18,15,25,3.745851755,181.8653088,0.556489742,0
2017p795065,earthquake,2017-10-22T04:10:59.674Z,2017-10-27T03:21:33.464Z,173.4589386,-42.35814285,5.588790533,8.274720192,M,,LOCSAT,confirmed,manual,iasp91,25,17,120,0.08280489594,68.13731766,0.4739203311,0
2017p755062,outside of network interest,2017-10-07T08:56:16.210Z,2017-10-12T21:30:28.776Z,-177.5914612,-33.03554916,5.021302085,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,16,11,21,3.772295475,215.3177185,1.548065325,0
2017p754243,earthquake,2017-10-07T01:39:22.676Z,2017-10-12T20:52:22.919Z,-177.5157166,-33.04010773,5.05988463,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,13,10,17,3.78222537,218.6329956,1.014256832,0
2017p754087,outside of network interest,2017-10-07T00:16:26.684Z,2017-10-12T20:46:33.130Z,-177.3644257,-33.13632202,5.379308842,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,17,13,31,3.891488314,219.9065552,0.6442188761,0
2017p739932,outside of network interest,2017-10-01T18:32:33.002Z,2017-10-09T03:10:42.144Z,-177.5473328,-33.19610596,5.006014272,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,14,11,6,3.934854507,218.6444244,1.044630181,0
2017p735876,earthquake,2017-09-30T06:34:33.182Z,2017-10-09T00:58:11.503Z,179.0947571,-37.07653046,5.256951046,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,47,39,97,0.7936376929,272.9877167,0.6840312812,0
2017p732297,outside of network interest,2017-09-28T22:47:12.236Z,2017-10-06T01:00:40.396Z,-178.1499329,-34.09373856,5.062191234,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,21,14,46,4.501529217,210.4435785,1.702174473,0
2017p708412,earthquake,2017-09-20T02:42:10.036Z,2017-10-01T22:46:26.384Z,174.3373108,-41.47942352,5.080255738,15.12007618,M,,LOCSAT,confirmed,manual,iasp91,34,24,107,0.2727164328,101.2103424,0.407248761,0
2017p640615,outside of network interest,2017-08-26T00:39:02.304Z,2017-09-08T02:37:17.172Z,-178.4397278,-33.19853973,5.300686765,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,33,24,58,3.949431181,198.7865815,1.788424108,0
2017p626985,outside of network interest,2017-08-20T23:37:34.761Z,2017-08-31T05:58:53.763Z,-179.2416229,-35.47227478,5.178757999,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,56,47,35,2.872350931,200.3055534,1.125092708,0
2017p577845,outside of network interest,2017-08-02T19:15:18.050Z,2017-08-18T01:51:27.800Z,-177.8909607,-33.25160599,5.647875353,86.1138916,M,,LOCSAT,confirmed,manual,iasp91,33,29,53,3.977304697,209.1442566,1.106164077,0
2017p554868,outside of network interest,2017-07-25T07:13:31.128Z,2017-08-08T04:16:36.591Z,-179.3137817,-34.47681046,5.073844846,23.69815445,M,,LOCSAT,confirmed,manual,iasp91,25,24,45,3.633074999,192.6020222,0.7465787531,0
2017p548275,outside of network interest,2017-07-22T20:40:29.937Z,2017-08-07T22:19:40.546Z,179.8339691,-32.32322311,5.116116092,246.7435455,M,,LOCSAT,confirmed,manual,iasp91,15,12,5,3.611660242,160.1423416,0.7518692478,0
2017p384346,earthquake,2017-05-23T04:58:40.753Z,2017-06-13T03:18:00.048Z,-179.8152618,-32.69713211,5.242356385,360.47995,M,,LOCSAT,confirmed,manual,iasp91,29,19,15,3.791165113,169.9063053,1.392813803,0
2017p300263,outside of network interest,2017-04-22T02:20:12.906Z,2017-05-19T01:38:56.653Z,-179.5682831,-34.778965,5.09765137,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,51,38,30,3.266497135,189.3866348,1.203956524,0
2017p292246,earthquake,2017-04-19T03:08:42.632Z,2017-04-19T03:48:10.165Z,177.6910721,-38.51237185,5.085159886,38.046875,M,,NonLinLoc,confirmed,manual,nz3drx,89,84,64,0.1469128379,80.56606978,0.5381711032,0
2017p209420,outside of network interest,2017-03-19T11:38:11.386Z,2017-04-18T04:47:00.249Z,-178.2516022,-33.3790741,5.43622263,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,24,19,15,4.114127636,204.3711042,0.7803818258,0
2017p198914,outside of network interest,2017-03-15T14:20:00.403Z,2017-04-13T05:09:14.411Z,179.6290131,-32.82240295,5.069661087,406.8005981,M,,LOCSAT,confirmed,manual,iasp91,19,11,1,4.85136795,336.5947418,1.329552727,0
2017p175163,earthquake,2017-03-06T19:26:05.464Z,2017-03-06T19:35:40.267Z,-177.9846802,-32.43699646,5.683917399,446.0815125,M,,LOCSAT,confirmed,manual,iasp91,28,22,18,6.801190376,346.0398865,0.9407167729,0
2017p161601,earthquake,2017-03-01T19:01:02.699Z,2017-03-01T19:08:37.228Z,173.0949097,-42.96012115,5.222642916,11.51695824,M,,LOCSAT,confirmed,manual,iasp91,47,41,104,0.04475480691,146.2237282,0.6646692868,0
2017p113098,earthquake,2017-02-11T20:18:54.135Z,2017-02-11T20:31:25.312Z,172.7225037,-42.67791748,5.169624216,8.679965973,M,,LOCSAT,confirmed,manual,iasp91,24,17,10,0.3484357893,57.83955383,0.4194267587,0
2017p095675,earthquake,2017-02-05T09:35:56.646Z,2017-02-05T09:47:02.925Z,166.1646271,-45.41109848,5.11036164,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,19,15,13,0.6983174086,260.680706,0.6481409181,0
2017p084950,earthquake,2017-02-01T10:21:29.759Z,2017-02-28T04:55:11.115Z,173.7621307,-42.29034042,5.086543335,21.13616753,M,,LOCSAT,confirmed,manual,iasp91,52,43,30,0.1478009373,142.405304,0.8236913991,0
2017p059122,earthquake,2017-01-22T21:00:16.519Z,2017-02-20T21:29:57.533Z,177.5435638,-37.74497986,5.117899846,29.07522011,M,,LOCSAT,confirmed,manual,iasp91,79,66,49,0.1897955984,125.6306152,0.7446973078,0
2017p027063,earthquake,2017-01-11T00:19:21.720Z,2017-01-11T23:24:38.197Z,174.2734433,-41.67704838,5.070984862,12.265625,M,,NonLinLoc,confirmed,manual,nz3drx,39,25,126,0.0865224543,129.8789734,0.4921316518,0
2017p012082,earthquake,2017-01-05T11:17:34.879Z,2017-01-31T01:39:48.159Z,174.0366211,-41.80748749,5.414742933,14.36779499,M,,LOCSAT,confirmed,manual,iasp91,42,28,22,0.1448432058,135.396698,0.8389424265,0
2016p984119,outside of network interest,2016-12-30T02:58:16.000Z,2017-01-26T09:35:15.044Z,-177.696,-33.71,5.174132402,55,M,,,,manual,,0,0,13,0,0,5.685662411,0
2016p981371,earthquake,2016-12-29T02:34:33.905Z,2017-01-26T03:24:55.941Z,174.4618657,-41.54913308,5.559761479,16.015625,MLv,,NonLinLoc,confirmed,manual,nz3drx,56,42,78,0.2758088169,126.6631614,0.6414700778,0.1488699659
2016p962988,outside of network interest,2016-12-22T07:19:56.000Z,2017-01-12T21:45:56.913Z,-178.73,-34.64,5.504596665,33,Mw(mB),,,,manual,,0,0,8,0,0,5.875994384,0.4
2016p913880,earthquake,2016-12-04T03:15:47.108Z,2017-04-20T01:12:36.523Z,174.235672,-41.69029999,5.515423232,10.65642548,M,,LOCSAT,confirmed,manual,iasp91,54,47,33,0.0609072037,114.2360535,0.6446907845,0
2016p894629,earthquake,2016-11-27T00:18:39.124Z,2017-02-17T00:41:39.121Z,179.311615,-37.04989243,5.099591637,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,97,90,93,0.9506367445,284.108963,0.8138275972,0
2016p887983,outside of network interest,2016-11-24T13:15:51.000Z,2017-02-10T22:01:46.140Z,-178.75,-32.97,5.023716866,10,M,,,confirmed,manual,,0,0,13,0,0,4.132978046,0
2016p886094,earthquake,2016-11-23T20:30:24.507Z,2017-02-09T01:04:43.355Z,165.056778,-47.95734787,5.2696384,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,18,11,16,2.107852221,326.3826771,0.8592942751,0
2016p881669,earthquake,2016-11-22T05:13:34.822Z,2017-02-03T01:18:20.016Z,172.9574585,-42.93263626,5.806281681,7.242141724,M,,LOCSAT,confirmed,manual,iasp91,48,44,90,0.06652003527,58.40981293,0.5522343528,0
2016p881118,earthquake,2016-11-22T00:19:42.525Z,2016-11-22T03:44:07.219Z,177.2288055,-40.67358017,5.548644778,29.1119442,M,,LOCSAT,confirmed,manual,iasp91,29,24,19,0.6087327003,132.3858643,0.6884839392,0
2016p871889,earthquake,2016-11-18T14:22:57.595Z,2017-01-23T01:01:46.827Z,173.1206665,-42.52661133,5.324480789,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,40,35,71,0.214536339,81.85868835,0.6296520991,0
2016p862895,earthquake,2016-11-15T06:30:31.742Z,2018-01-31T02:36:47.409Z,173.8515778,-42.29529953,5.843717343,11.07760811,M,,LOCSAT,confirmed,manual,iasp91,38,24,119,0.1530072242,144.4324951,0.5230298646,0
2016p862742,earthquake,2016-11-15T05:09:27.646Z,2018-01-12T03:13:48.409Z,173.6486969,-42.28828812,5.274230579,11.15705299,M,,LOCSAT,confirmed,manual,iasp91,27,18,13,0.1513280421,172.2635727,0.7237739992,0
2016p862356,earthquake,2016-11-15T01:43:52.932Z,2018-01-04T21:31:37.507Z,174.2591248,-41.67596817,5.173879193,6.481728554,M,,LOCSAT,confirmed,manual,iasp91,48,28,20,0.08048611879,122.7148895,0.5308284601,0
2016p862339,earthquake,2016-11-15T01:34:45.265Z,2018-01-03T01:47:44.592Z,174.2169342,-41.68177795,5.817842039,5.816515923,M,,LOCSAT,confirmed,manual,iasp91,34,23,115,0.06722511351,99.86979675,0.6529398464,0
2016p861632,earthquake,2016-11-14T19:17:34.290Z,2017-11-22T22:46:03.323Z,173.6977997,-42.23801804,5.140757593,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,27,15,6,0.1880316436,144.7302208,0.764782281,0
2016p860729,earthquake,2016-11-14T11:16:42.803Z,2017-11-08T05:04:55.799Z,174.2624207,-41.69561768,5.024858926,7.950045109,M,,LOCSAT,confirmed,manual,iasp91,46,26,16,0.06457902491,133.5822449,0.4001472692,0
2016p860567,earthquake,2016-11-14T09:49:56.794Z,2017-11-05T00:02:56.177Z,173.7741547,-42.43452454,5.008802034,9.552521706,M,,LOCSAT,confirmed,manual,iasp91,49,45,29,0.06868562102,147.1863213,0.752349949,0
2016p860287,earthquake,2016-11-14T07:21:04.889Z,2017-10-30T22:05:24.902Z,174.2872314,-41.73667526,5.752227217,11.48209858,M,,LOCSAT,confirmed,manual,iasp91,26,22,14,0.05630378053,141.8011246,0.5036657192,0
2016p860224,earthquake,2016-11-14T06:47:50.814Z,2017-10-27T01:43:35.398Z,174.0207214,-42.38825607,5.72230256,16.79718208,M,,LOCSAT,confirmed,manual,iasp91,37,29,18,0.2535624802,155.4333534,0.9438972457,0
